device_id,timestamp,temperature,humidity,vibration,score,prediction
device-5,2026-03-13T18:29:50.575512,22.95,49.87,0.0483,0.03468809196053679,normal
device-6,2026-03-13T18:29:50.575583,21.59,59.68,0.0277,0.0663263198668056,normal
device-7,2026-03-13T18:29:50.575620,22.48,50.77,0.0288,0.15095233395811203,normal
device-8,2026-03-13T18:29:50.575653,21.06,52.0,0.0371,0.05943301726805028,normal
device-9,2026-03-13T18:29:50.575678,20.78,57.89,0.0301,0.06111796175351902,normal
device-10,2026-03-13T18:29:50.575699,21.86,50.57,0.0229,0.13486048102117015,normal
device-11,2026-03-13T18:29:50.575744,20.05,59.4,0.0402,0.004642266488291136,normal
device-12,2026-03-13T18:29:50.575765,21.68,60.05,0.0197,0.006582590183695558,normal
device-13,2026-03-13T18:29:50.575787,22.6,52.29,0.0364,0.06230925492312622,normal
device-14,2026-03-13T18:29:50.575808,24.46,56.02,0.0413,-0.03125480398050662,ANOMALY
device-15,2026-03-13T18:29:50.575831,18.94,49.96,0.0187,0.04288519832928461,normal
device-16,2026-03-13T18:29:50.575852,24.86,51.28,0.0372,0.033751902273050804,normal
device-17,2026-03-13T18:29:50.575874,20.81,42.43,0.0225,0.019806899515261156,normal
device-18,2026-03-13T18:29:50.575896,19.62,52.08,0.0413,0.04186222239998083,normal
device-19,2026-03-13T18:29:50.575971,21.75,47.46,0.0243,0.07888680871682363,normal
device-20,2026-03-13T18:29:50.576762,21.57,53.04,0.0271,0.06426022668504561,normal
device-1,2026-03-13T18:29:52.605457,22.92,54.54,0.0196,-0.02870223794752802,ANOMALY
device-2,2026-03-13T18:29:52.611662,21.23,54.74,0.0144,-0.019230557937709336,ANOMALY
device-3,2026-03-13T18:29:52.612046,25.6,48.87,0.0233,0.027407549624521632,normal
device-4,2026-03-13T18:29:52.612200,21.51,44.6,0.0411,0.009860506898600851,normal
device-5,2026-03-13T18:29:52.612878,19.04,52.32,0.023,0.04193873755038824,normal
device-6,2026-03-13T18:29:52.613277,23.87,46.43,0.0208,-0.009092802613922979,ANOMALY
device-7,2026-03-13T18:29:52.614456,23.91,52.08,0.0439,-0.0008982055553320434,ANOMALY
device-8,2026-03-13T18:29:52.618853,21.11,50.13,0.0306,0.11865833088655936,normal
device-9,2026-03-13T18:29:52.619719,22.58,40.81,0.0219,0.03868255785260977,normal
device-10,2026-03-13T18:29:52.620466,19.61,39.47,0.0261,0.04395629724049854,normal
device-11,2026-03-13T18:29:52.620741,22.16,50.99,0.0249,0.137324459901917,normal
device-12,2026-03-13T18:29:52.620918,19.75,43.3,0.0406,0.007133846751110062,normal
device-13,2026-03-13T18:29:52.620985,23.1,47.57,0.0366,-0.007182287028530632,ANOMALY
device-14,2026-03-13T18:29:52.621112,23.93,47.83,0.0364,-0.003576599025834959,ANOMALY
device-15,2026-03-13T18:29:52.621184,22.91,49.95,0.0411,0.04453159997952161,normal
device-16,2026-03-13T18:29:52.621257,22.01,54.5,0.0332,0.10394532761636055,normal
device-17,2026-03-13T18:29:52.621327,19.86,51.06,0.0427,0.05990074555698932,normal
device-18,2026-03-13T18:29:52.621508,24.89,54.21,0.0285,0.022511444953716042,normal
device-19,2026-03-13T18:29:52.621597,22.0,43.75,0.0372,0.07564624221277394,normal
device-20,2026-03-13T18:29:52.621658,24.28,57.36,0.0297,0.025166891067221253,normal
device-1,2026-03-13T18:29:54.648891,23.79,48.96,0.0305,0.06612379670197377,normal
device-2,2026-03-13T18:29:54.653520,22.75,43.3,0.026,0.05785773780665182,normal
device-3,2026-03-13T18:29:54.653798,23.57,48.26,0.0232,0.015000813601932839,normal
device-4,2026-03-13T18:29:54.653926,22.08,57.9,0.0362,0.07644101609616727,normal
device-5,2026-03-13T18:29:54.654041,23.33,52.08,0.0437,-0.0008982055553320434,ANOMALY
device-6,2026-03-13T18:29:54.654133,22.5,54.22,0.0405,0.03388355589549852,normal
device-7,2026-03-13T18:29:54.654242,22.1,53.02,0.0242,0.07393507753394735,normal
device-8,2026-03-13T18:29:54.654328,24.71,43.53,0.0086,-0.01677454945060386,ANOMALY
device-9,2026-03-13T18:29:54.654544,19.76,50.81,0.0336,0.09106182150574471,normal
device-10,2026-03-13T18:29:54.654655,21.06,49.54,0.0449,0.05466546009308093,normal
device-11,2026-03-13T18:29:54.654739,22.52,51.37,0.0346,0.10926210439394207,normal
device-12,2026-03-13T18:29:54.654823,21.67,45.24,0.0204,0.029311131907465704,normal
device-13,2026-03-13T18:29:54.654895,22.63,54.94,0.0625,0.017632990541280202,normal
device-14,2026-03-13T18:29:54.654965,19.37,56.63,0.0241,0.019420587263610845,normal
device-15,2026-03-13T18:29:54.655035,18.13,41.34,0.0344,0.024856822632023823,normal
device-16,2026-03-13T18:29:54.655112,24.24,47.39,0.0447,-0.018704903945955587,ANOMALY
device-17,2026-03-13T18:29:54.655181,22.44,51.2,0.0108,0.07159252274830719,normal
device-18,2026-03-13T18:29:54.655251,22.46,56.28,0.0119,0.01879917396872921,normal
device-19,2026-03-13T18:29:54.655332,22.35,54.34,0.0222,0.05305456132052866,normal
device-20,2026-03-13T18:29:54.655408,22.22,57.5,0.0367,0.0697799613431489,normal
device-1,2026-03-13T18:29:56.672205,22.5,40.34,0.035,0.05549962738973879,normal
device-2,2026-03-13T18:29:56.678036,23.06,44.98,0.0348,0.009374466714955676,normal
device-3,2026-03-13T18:29:56.679091,21.66,45.3,0.0138,0.02307256312479089,normal
device-4,2026-03-13T18:29:56.679405,23.2,54.06,0.031,0.022940221930290328,normal
device-5,2026-03-13T18:29:56.679715,22.83,50.01,0.0204,0.048935162528259024,normal
device-6,2026-03-13T18:29:56.680093,24.08,45.63,0.0287,0.036413266678124834,normal
device-7,2026-03-13T18:29:56.681022,23.13,53.16,0.0358,-0.010353908505971399,ANOMALY
device-8,2026-03-13T18:29:56.681646,23.28,48.85,0.0377,0.01761923983486957,normal
device-9,2026-03-13T18:29:56.682531,22.21,42.11,0.0444,0.05486868751005469,normal
device-10,2026-03-13T18:29:56.684080,19.4,48.22,0.0299,0.0694009173049086,normal
device-11,2026-03-13T18:29:56.684425,20.6,45.46,0.0118,-0.00442557948991118,ANOMALY
device-12,2026-03-13T18:29:56.686912,20.02,52.47,0.0319,0.06096029013901594,normal
device-13,2026-03-13T18:29:56.687091,20.93,48.31,0.0275,0.06727211119708298,normal
device-14,2026-03-13T18:29:56.688520,22.06,49.3,0.0393,0.10797125363605192,normal
device-15,2026-03-13T18:29:56.688584,23.45,47.45,0.0239,0.012480095980903716,normal
device-16,2026-03-13T18:29:56.689024,22.11,48.29,0.0304,0.13619437661902417,normal
device-17,2026-03-13T18:29:56.689061,23.91,46.79,0.0298,0.040416506064476,normal
device-18,2026-03-13T18:29:56.689475,22.82,49.77,0.0239,0.07637307194143073,normal
device-19,2026-03-13T18:29:56.689508,19.91,58.77,0.0377,0.019698711024296656,normal
device-20,2026-03-13T18:29:56.689841,18.87,42.01,0.0312,0.050613541069222,normal
device-1,2026-03-13T18:29:58.759069,19.54,50.27,0.0161,0.04288519832928461,normal
device-2,2026-03-13T18:29:58.761203,21.21,55.1,0.016,-0.019230557937709336,ANOMALY
device-3,2026-03-13T18:29:58.761336,22.34,52.02,0.0423,0.08172269062526472,normal
device-4,2026-03-13T18:29:58.761385,21.38,43.92,0.0378,0.014515836175736707,normal
device-5,2026-03-13T18:29:58.761472,24.06,49.4,0.0173,0.015037864812493584,normal
device-6,2026-03-13T18:29:58.761740,20.46,51.11,0.0226,0.0686535875467641,normal
device-7,2026-03-13T18:29:58.762078,22.1,59.02,0.0383,0.06487281110259835,normal
device-8,2026-03-13T18:29:58.762512,20.95,48.05,0.0418,0.015809173450718528,normal
device-9,2026-03-13T18:29:58.762926,20.68,39.35,0.0309,0.05711434764297929,normal
device-10,2026-03-13T18:29:58.762985,22.33,50.76,0.0242,0.13103879544661673,normal
device-11,2026-03-13T18:29:58.763068,21.37,54.1,0.0252,0.030298680934638167,normal
device-12,2026-03-13T18:29:58.763101,21.54,53.25,0.039,0.012127987313399924,normal
device-13,2026-03-13T18:29:58.763465,22.46,44.61,0.0247,0.06956963284504081,normal
device-14,2026-03-13T18:29:58.763533,20.73,47.98,0.0159,0.0016680960313310012,normal
device-15,2026-03-13T18:29:58.763574,26.39,50.83,0.0284,0.07898231147304346,normal
device-16,2026-03-13T18:29:58.763615,20.79,47.8,0.0474,0.007133846751110062,normal
device-17,2026-03-13T18:29:58.763692,22.14,58.69,0.0363,0.06867242223646175,normal
device-18,2026-03-13T18:29:58.763718,20.66,50.02,0.0279,0.11238780624635791,normal
device-19,2026-03-13T18:29:58.763742,20.52,52.08,0.032,0.08153672140966683,normal
device-20,2026-03-13T18:29:58.763767,22.69,48.39,0.0149,0.026911467638707665,normal
device-1,2026-03-13T18:30:00.777341,20.62,51.27,0.0473,0.057406901156000445,normal
device-2,2026-03-13T18:30:00.778752,19.21,48.68,0.0277,0.07955228877998177,normal
device-3,2026-03-13T18:30:00.780257,21.18,50.85,0.0327,0.10019439622141524,normal
device-4,2026-03-13T18:30:00.780518,20.67,47.1,0.0217,0.007086186333680744,normal
device-5,2026-03-13T18:30:00.780661,24.08,45.38,0.0276,0.033074242060379566,normal
device-6,2026-03-13T18:30:00.780791,21.18,47.83,0.0193,0.0004171782430760773,normal
device-7,2026-03-13T18:30:00.780904,22.71,45.3,0.0389,0.016376850294140044,normal
device-8,2026-03-13T18:30:00.781019,20.66,49.64,0.0242,0.08079768572785406,normal
device-9,2026-03-13T18:30:00.781154,21.23,40.0,0.0365,0.014515836175736707,normal
device-10,2026-03-13T18:30:00.781267,22.26,49.05,0.0324,0.1447297512306111,normal
device-11,2026-03-13T18:30:00.781401,20.8,52.37,0.0261,0.06030156374275952,normal
device-12,2026-03-13T18:30:00.781508,24.99,46.28,0.0542,-0.018704903945955587,ANOMALY
device-13,2026-03-13T18:30:00.781620,22.67,56.0,0.0325,0.059535472406410106,normal
device-14,2026-03-13T18:30:00.781732,23.78,50.16,0.0443,0.022690286344908217,normal
device-15,2026-03-13T18:30:00.781842,19.65,48.89,0.032,0.07581585443845085,normal
device-16,2026-03-13T18:30:00.782160,23.61,54.35,0.0325,0.015593143044782098,normal
device-17,2026-03-13T18:30:00.782294,22.32,40.82,0.0257,0.09400374583171223,normal
device-18,2026-03-13T18:30:00.782380,23.48,53.78,0.0367,-0.010353908505971399,ANOMALY
device-19,2026-03-13T18:30:00.784520,22.69,53.08,0.0266,0.05666923335707097,normal
device-20,2026-03-13T18:30:00.785073,21.76,53.28,0.0182,0.02173408296803836,normal
device-1,2026-03-13T18:30:02.799565,22.48,51.8,0.0238,0.08809437904607009,normal
device-2,2026-03-13T18:30:02.803326,21.78,49.54,0.0295,0.16321036781957032,normal
device-3,2026-03-13T18:30:02.803632,23.22,40.37,0.0248,0.016149112308213698,normal
device-4,2026-03-13T18:30:02.804270,22.54,57.37,0.0384,0.035239099634526205,normal
device-5,2026-03-13T18:30:02.804442,21.19,49.25,0.0209,0.03630819672978336,normal
device-6,2026-03-13T18:30:02.804662,22.21,49.5,0.0203,0.09973939081684158,normal
device-7,2026-03-13T18:30:02.804800,21.11,49.63,0.0373,0.07137290458586609,normal
device-8,2026-03-13T18:30:02.804941,24.45,51.13,0.0201,0.010751904572315785,normal
device-9,2026-03-13T18:30:02.805053,22.63,52.96,0.0194,0.004862373463291214,normal
device-10,2026-03-13T18:30:02.805788,23.94,51.16,0.0228,0.03437175126582148,normal
device-11,2026-03-13T18:30:02.806307,22.96,42.57,0.0163,-0.009092802613922979,ANOMALY
device-12,2026-03-13T18:30:02.806445,22.13,55.59,0.02,0.032042895044687825,normal
device-13,2026-03-13T18:30:02.806542,21.91,50.72,0.0195,0.10773416476580061,normal
device-14,2026-03-13T18:30:02.806621,22.08,48.23,0.031,0.13826653218389823,normal
device-15,2026-03-13T18:30:02.806702,18.89,45.76,0.03,0.061527040668172495,normal
device-16,2026-03-13T18:30:02.806908,20.65,56.99,0.0485,0.004642266488291136,normal
device-17,2026-03-13T18:30:02.806961,22.31,47.25,0.0451,0.0515469338195127,normal
device-18,2026-03-13T18:30:02.807050,19.22,42.06,0.0284,0.054033450253444415,normal
device-19,2026-03-13T18:30:02.807139,20.04,44.91,0.0307,0.05711434764297929,normal
device-20,2026-03-13T18:30:02.807168,23.31,51.96,0.0381,0.017704790632327105,normal
device-1,2026-03-13T18:30:04.827207,20.52,51.82,0.0498,0.05164748665468333,normal
device-2,2026-03-13T18:30:04.829888,22.28,49.59,0.0286,0.1761954413717458,normal
device-3,2026-03-13T18:30:04.830060,23.27,47.48,0.0156,-0.01677454945060386,ANOMALY
device-4,2026-03-13T18:30:04.830203,23.94,60.41,0.0349,0.00016966569340159943,normal
device-5,2026-03-13T18:30:04.830326,23.08,53.3,0.036,-0.010353908505971399,ANOMALY
device-6,2026-03-13T18:30:04.830437,23.96,48.43,0.0153,-0.006216225937978881,ANOMALY
device-7,2026-03-13T18:30:04.830548,24.86,54.49,0.0381,-0.015550869143833412,ANOMALY
device-8,2026-03-13T18:30:04.832346,23.01,48.59,0.0435,-0.0005401606507009493,ANOMALY
device-9,2026-03-13T18:30:04.832565,19.67,53.74,0.0293,0.05886404590148164,normal
device-10,2026-03-13T18:30:04.832689,24.42,49.82,0.0227,0.044314925813130235,normal
device-11,2026-03-13T18:30:04.832788,23.21,45.88,0.0375,-0.007182287028530632,ANOMALY
device-12,2026-03-13T18:30:04.832880,21.29,51.23,0.0,0.037875384915259325,normal
device-13,2026-03-13T18:30:04.832989,20.06,50.9,0.0243,0.08575651152208164,normal
device-14,2026-03-13T18:30:04.833077,20.91,45.11,0.0229,0.022474870444945894,normal
device-15,2026-03-13T18:30:04.833162,23.55,39.32,0.0456,-0.018704903945955587,ANOMALY
device-16,2026-03-13T18:30:04.833247,18.82,50.06,0.0219,0.06913774326464839,normal
device-17,2026-03-13T18:30:04.833330,23.7,55.11,0.0321,0.01802865985137636,normal
device-18,2026-03-13T18:30:04.833409,22.21,44.93,0.0082,0.05244416217735903,normal
device-19,2026-03-13T18:30:04.833479,20.38,50.51,0.012,0.043608273762212546,normal
device-20,2026-03-13T18:30:04.833548,25.05,49.56,0.0306,0.0876688775891038,normal
device-1,2026-03-13T18:30:06.842271,23.31,53.02,0.0355,-0.010353908505971399,ANOMALY
device-2,2026-03-13T18:30:06.847507,20.13,44.59,0.0415,0.007133846751110062,normal
device-3,2026-03-13T18:30:06.847855,24.13,53.55,0.0316,0.01828062798390706,normal
device-4,2026-03-13T18:30:06.847967,21.49,46.2,0.0362,0.014515836175736707,normal
device-5,2026-03-13T18:30:06.848079,21.09,54.02,0.0473,0.004642266488291136,normal
device-6,2026-03-13T18:30:06.848197,21.73,54.25,0.0373,0.055804161621211046,normal
device-7,2026-03-13T18:30:06.848274,22.73,43.05,0.0434,0.015156895125746583,normal
device-8,2026-03-13T18:30:06.848354,21.46,50.44,0.0245,0.09311656184677652,normal
device-9,2026-03-13T18:30:06.848427,22.57,50.03,0.0172,0.06679993750347957,normal
device-10,2026-03-13T18:30:06.848497,20.7,52.92,0.0227,0.012100873157183334,normal
device-11,2026-03-13T18:30:06.848567,19.57,49.09,0.0232,0.05656623073156963,normal
device-12,2026-03-13T18:30:06.848638,21.39,40.68,0.0421,0.007133846751110062,normal
device-13,2026-03-13T18:30:06.848715,22.88,50.62,0.0243,0.06857897085853182,normal
device-14,2026-03-13T18:30:06.848789,20.8,60.43,0.0328,0.04062697000407023,normal
device-15,2026-03-13T18:30:06.848869,22.64,48.3,0.0282,0.09225335048284533,normal
device-16,2026-03-13T18:30:06.849090,21.58,44.13,0.0228,0.040800161263822354,normal
device-17,2026-03-13T18:30:06.849216,20.22,53.92,0.0242,0.02527221552541037,normal
device-18,2026-03-13T18:30:06.849290,22.16,50.59,0.035,0.13967633246479627,normal
device-19,2026-03-13T18:30:06.849318,21.7,50.25,0.0149,0.0819435773483822,normal
device-20,2026-03-13T18:30:06.849575,22.7,56.88,0.0327,0.059535472406410106,normal
device-1,2026-03-13T18:30:08.952283,21.09,42.55,0.0362,0.014515836175736707,normal
device-2,2026-03-13T18:30:08.954558,25.02,54.04,0.0313,0.01828062798390706,normal
device-3,2026-03-13T18:30:08.954680,19.63,57.94,0.021,-0.008441356450474724,ANOMALY
device-4,2026-03-13T18:30:08.954805,21.57,59.91,0.0392,0.016198008500937777,normal
device-5,2026-03-13T18:30:08.954911,22.2,53.97,0.0357,0.0697799613431489,normal
device-6,2026-03-13T18:30:08.955002,19.92,50.49,0.014,0.043608273762212546,normal
device-7,2026-03-13T18:30:08.955101,23.08,46.75,0.039,-0.017413817831097633,ANOMALY
device-8,2026-03-13T18:30:08.955187,23.47,51.62,0.0435,0.008151854839630102,normal
device-9,2026-03-13T18:30:08.955280,19.68,41.21,0.0258,0.04138827016698676,normal
device-10,2026-03-13T18:30:08.956600,23.23,47.5,0.037,-0.007182287028530632,ANOMALY
device-11,2026-03-13T18:30:08.956892,21.05,44.55,0.0285,0.055407513480684845,normal
device-12,2026-03-13T18:30:08.956956,21.82,34.31,0.0208,0.06372841801840412,normal
device-13,2026-03-13T18:30:08.956986,22.25,56.0,0.0336,0.08939583810285212,normal
device-14,2026-03-13T18:30:08.957016,23.31,48.07,0.0143,-0.011832176486791801,ANOMALY
device-15,2026-03-13T18:30:08.957054,22.86,49.43,0.0194,0.03432629569104895,normal
device-16,2026-03-13T18:30:08.957141,20.57,59.38,0.0298,0.06111796175351902,normal
device-17,2026-03-13T18:30:08.957184,20.79,45.4,0.0405,0.007133846751110062,normal
device-18,2026-03-13T18:30:08.957307,23.66,51.97,0.0334,0.04572494374173741,normal
device-19,2026-03-13T18:30:08.957462,24.19,45.83,0.0355,-0.007182287028530632,ANOMALY
device-20,2026-03-13T18:30:08.957898,24.12,45.3,0.0354,-0.007182287028530632,ANOMALY
device-1,2026-03-13T18:30:10.984474,22.35,44.86,0.0334,0.08594259711268948,normal
device-2,2026-03-13T18:30:10.990945,22.79,53.63,0.0096,-0.018282394112032363,ANOMALY
device-3,2026-03-13T18:30:10.991181,26.43,49.28,0.0387,0.014613150275976428,normal
device-4,2026-03-13T18:30:10.991285,24.07,45.64,0.0253,0.016149112308213698,normal
device-5,2026-03-13T18:30:10.991387,22.5,49.91,0.0285,0.1475501842296415,normal
device-6,2026-03-13T18:30:10.991475,20.16,45.97,0.0273,0.053797077749587974,normal
device-7,2026-03-13T18:30:10.991549,20.42,45.75,0.0315,0.0450217741591693,normal
device-8,2026-03-13T18:30:10.991625,20.72,55.99,0.0243,0.02527221552541037,normal
device-9,2026-03-13T18:30:10.991696,19.86,50.65,0.04,0.05900661341183966,normal
device-10,2026-03-13T18:30:10.991832,23.17,46.21,0.0184,-0.01677454945060386,ANOMALY
device-11,2026-03-13T18:30:10.991941,21.08,48.75,0.0413,0.03361046827107195,normal
device-12,2026-03-13T18:30:10.992026,22.54,51.29,0.025,0.0971567885211454,normal
device-13,2026-03-13T18:30:10.992985,23.02,44.23,0.0214,-0.007821907920785298,ANOMALY
device-14,2026-03-13T18:30:10.993139,21.81,49.17,0.0322,0.15426240152219173,normal
device-15,2026-03-13T18:30:10.993223,21.53,47.38,0.032,0.054887353344119094,normal
device-16,2026-03-13T18:30:10.993385,24.33,45.52,0.0353,-0.004389328514800006,ANOMALY
device-17,2026-03-13T18:30:10.994072,21.62,44.03,0.0446,0.02732406688284794,normal
device-18,2026-03-13T18:30:10.994217,22.83,42.67,0.0393,0.009018490049531036,normal
device-19,2026-03-13T18:30:10.994304,21.6,43.82,0.0294,0.08290639945161227,normal
device-20,2026-03-13T18:30:10.994385,21.67,51.83,0.0174,0.05547288334268485,normal
device-1,2026-03-13T18:30:13.010598,23.08,53.74,0.0473,-0.03125480398050662,ANOMALY
device-2,2026-03-13T18:30:13.011875,20.82,45.32,0.0334,0.030133744719943678,normal
device-3,2026-03-13T18:30:13.012127,24.72,55.12,0.017,-0.043597608071066496,ANOMALY
device-4,2026-03-13T18:30:13.012450,25.12,47.77,0.0467,-0.018704903945955587,ANOMALY
device-5,2026-03-13T18:30:13.012656,23.07,57.17,0.0446,-0.03125480398050662,ANOMALY
device-6,2026-03-13T18:30:13.014079,19.48,46.27,0.0312,0.050613541069222,normal
device-7,2026-03-13T18:30:13.014314,21.67,45.78,0.0067,0.0242758904419742,normal
device-8,2026-03-13T18:30:13.014446,22.81,51.4,0.0297,0.10694410899677892,normal
device-9,2026-03-13T18:30:13.014559,21.48,60.01,0.0309,0.05879735682024323,normal
device-10,2026-03-13T18:30:13.014677,20.74,47.42,0.0249,0.03725151568186447,normal
device-11,2026-03-13T18:30:13.014788,22.07,48.17,0.0154,0.06831708473025822,normal
device-12,2026-03-13T18:30:13.014907,22.83,46.78,0.0169,0.00125931025054693,normal
device-13,2026-03-13T18:30:13.016613,22.5,44.62,0.0236,0.059279435555086746,normal
device-14,2026-03-13T18:30:13.017017,19.86,52.69,0.025,0.039118551050749795,normal
device-15,2026-03-13T18:30:13.017142,23.77,50.63,0.0387,0.025593682367113124,normal
device-16,2026-03-13T18:30:13.017245,21.56,49.89,0.0254,0.1092069782811197,normal
device-17,2026-03-13T18:30:13.017337,20.92,48.09,0.0275,0.06178485060790928,normal
device-18,2026-03-13T18:30:13.017427,20.93,50.34,0.037,0.07628451591491381,normal
device-19,2026-03-13T18:30:13.017518,21.27,47.75,0.0314,0.0450217741591693,normal
device-20,2026-03-13T18:30:13.017609,23.17,47.66,0.0219,-0.0012468814048004484,ANOMALY
device-1,2026-03-13T18:30:15.026349,19.2,52.73,0.0383,0.020729728441369666,normal
device-2,2026-03-13T18:30:15.029737,23.98,43.96,0.0166,-0.01677454945060386,ANOMALY
device-3,2026-03-13T18:30:15.030012,23.42,58.53,0.0304,0.022940221930290328,normal
device-4,2026-03-13T18:30:15.030117,22.71,50.24,0.0268,0.11908983774792742,normal
device-5,2026-03-13T18:30:15.030208,20.88,48.86,0.0215,0.028293669005590605,normal
device-6,2026-03-13T18:30:15.031093,20.68,44.99,0.0305,0.05711434764297929,normal
device-7,2026-03-13T18:30:15.031180,21.15,45.63,0.0351,0.017208310149363304,normal
device-8,2026-03-13T18:30:15.031253,24.08,45.8,0.0253,0.016149112308213698,normal
device-9,2026-03-13T18:30:15.031326,23.21,57.84,0.0415,-0.03125480398050662,ANOMALY
device-10,2026-03-13T18:30:15.031397,25.48,50.53,0.0116,0.015978285555577232,normal
device-11,2026-03-13T18:30:15.031465,19.91,48.93,0.0339,0.05880657444063109,normal
device-12,2026-03-13T18:30:15.031535,21.33,47.38,0.0499,0.007133846751110062,normal
device-13,2026-03-13T18:30:15.031628,22.28,47.45,0.0134,0.05146999275809838,normal
device-14,2026-03-13T18:30:15.031765,17.39,48.65,0.036,0.041654011247903244,normal
device-15,2026-03-13T18:30:15.031951,20.87,47.4,0.0429,0.007133846751110062,normal
device-16,2026-03-13T18:30:15.032047,23.12,51.77,0.0379,0.017956899977256247,normal
device-17,2026-03-13T18:30:15.032213,23.34,47.65,0.0374,-0.007182287028530632,ANOMALY
device-18,2026-03-13T18:30:15.032334,21.54,44.46,0.0281,0.06597110750365154,normal
device-19,2026-03-13T18:30:15.032516,20.67,46.39,0.018,-0.00442557948991118,ANOMALY
device-20,2026-03-13T18:30:15.033889,21.93,49.8,0.0152,0.10585237778920814,normal
device-1,2026-03-13T18:30:17.038433,20.35,44.72,0.0314,0.0450217741591693,normal
device-2,2026-03-13T18:30:17.041789,20.82,51.85,0.0533,0.05164748665468333,normal
device-3,2026-03-13T18:30:17.042031,22.19,50.31,0.0416,0.11064760837450066,normal
device-4,2026-03-13T18:30:17.042138,22.56,48.03,0.0398,0.033259445022979506,normal
device-5,2026-03-13T18:30:17.042241,18.95,56.83,0.0445,0.004642266488291136,normal
device-6,2026-03-13T18:30:17.042332,20.51,37.83,0.0485,0.007133846751110062,normal
device-7,2026-03-13T18:30:17.042420,22.13,45.94,0.034,0.09033972675993962,normal
device-8,2026-03-13T18:30:17.042519,24.0,46.4,0.0339,0.017052779953126374,normal
device-9,2026-03-13T18:30:17.042606,20.57,45.89,0.0329,0.033936882251320966,normal
device-10,2026-03-13T18:30:17.042705,18.26,43.89,0.0332,0.031322239141539976,normal
device-11,2026-03-13T18:30:17.042792,23.06,51.18,0.0308,0.07274534903313956,normal
device-12,2026-03-13T18:30:17.042879,21.15,53.31,0.0483,0.004642266488291136,normal
device-13,2026-03-13T18:30:17.042964,20.55,53.06,0.0389,0.004642266488291136,normal
device-14,2026-03-13T18:30:17.043119,23.81,53.44,0.0366,-0.010353908505971399,ANOMALY
device-15,2026-03-13T18:30:17.043210,21.75,60.82,0.0503,0.04169114698011234,normal
device-16,2026-03-13T18:30:17.043380,20.15,51.79,0.0226,0.058513146274421834,normal
device-17,2026-03-13T18:30:17.044702,22.82,62.9,0.0281,0.04978948573145425,normal
device-18,2026-03-13T18:30:17.044952,20.37,50.39,0.0359,0.07541771374170958,normal
device-19,2026-03-13T18:30:17.045062,24.44,56.22,0.0342,0.005233014630245503,normal
device-20,2026-03-13T18:30:17.045168,21.47,46.39,0.0334,0.030133744719943678,normal
device-1,2026-03-13T18:30:19.065439,19.56,50.28,0.0208,0.05386264238031102,normal
device-2,2026-03-13T18:30:19.069655,22.65,47.88,0.0148,0.026414952769705513,normal
device-3,2026-03-13T18:30:19.069913,22.08,49.96,0.0414,0.12298271920921328,normal
device-4,2026-03-13T18:30:19.070032,23.79,56.05,0.0418,-0.03125480398050662,ANOMALY
device-5,2026-03-13T18:30:19.070155,19.89,50.77,0.0403,0.0601344567595562,normal
device-6,2026-03-13T18:30:19.070257,20.86,55.28,0.0528,0.004642266488291136,normal
device-7,2026-03-13T18:30:19.070345,20.53,58.36,0.0224,0.010616716992072672,normal
device-8,2026-03-13T18:30:19.070432,22.92,51.79,0.0002,0.010751904572315785,normal
device-9,2026-03-13T18:30:19.070572,23.64,50.9,0.0076,0.012235717938768986,normal
device-10,2026-03-13T18:30:19.070801,21.83,47.99,0.0351,0.0870445875508965,normal
device-11,2026-03-13T18:30:19.070915,23.19,58.7,0.0318,0.01828062798390706,normal
device-12,2026-03-13T18:30:19.071017,23.05,44.23,0.0391,-0.017413817831097633,ANOMALY
device-13,2026-03-13T18:30:19.071119,21.77,44.34,0.0311,0.10368333453694573,normal
device-14,2026-03-13T18:30:19.071216,22.89,51.28,0.0239,0.054158609779886624,normal
device-15,2026-03-13T18:30:19.071304,19.75,55.35,0.033,0.03611120971511339,normal
device-16,2026-03-13T18:30:19.071442,19.2,61.22,0.0361,0.019698711024296656,normal
device-17,2026-03-13T18:30:19.071526,19.18,55.63,0.0495,0.004642266488291136,normal
device-18,2026-03-13T18:30:19.072779,23.38,55.45,0.0315,0.01828062798390706,normal
device-19,2026-03-13T18:30:19.073589,22.01,49.43,0.0385,0.1171784510263642,normal
device-20,2026-03-13T18:30:19.073717,20.69,40.92,0.016,-0.00442557948991118,ANOMALY
device-1,2026-03-13T18:30:21.083162,24.27,44.06,0.0347,0.010861772886349819,normal
device-2,2026-03-13T18:30:21.085679,18.98,56.41,0.0327,0.04203502839138562,normal
device-3,2026-03-13T18:30:21.085831,20.41,37.03,0.0432,0.007133846751110062,normal
device-4,2026-03-13T18:30:21.085936,24.06,44.04,0.0257,0.022105200893593135,normal
device-5,2026-03-13T18:30:21.086043,21.53,50.45,0.0504,0.0703095727227443,normal
device-6,2026-03-13T18:30:21.086139,21.94,53.2,0.0294,0.1249325337644866,normal
device-7,2026-03-13T18:30:21.086223,23.48,55.69,0.0243,-0.007961386524502179,ANOMALY
device-8,2026-03-13T18:30:21.086297,19.88,52.26,0.015,0.01350707854692601,normal
device-9,2026-03-13T18:30:21.088076,19.17,48.12,0.0386,0.018243783612770126,normal
